DateTime,Composite_Equity,XGBoost_Equity,RandomForest_Equity,Initial_Balance
2023-01-17 15:00:00,96871.32080000012,102435.45100000041,102246.5270000003,100000
2023-01-17 16:00:00,96871.32080000012,102435.45100000041,102246.5270000003,100000
2023-01-17 17:00:00,96871.32080000012,102441.20460000039,102252.28060000027,100000
2023-01-17 18:00:00,96871.32080000012,102441.20460000039,102252.28060000027,100000
2023-01-17 19:00:00,96871.32080000012,102441.20460000039,102252.28060000027,100000
2023-01-17 20:00:00,96871.32080000012,102441.20460000039,102252.28060000027,100000
2023-01-17 21:00:00,96871.32080000012,102441.20460000039,102252.28060000027,100000
2023-01-17 22:00:00,96871.32080000012,102441.20460000039,102252.28060000027,100000
2023-01-17 23:00:00,96871.32080000012,102441.20460000039,102252.28060000027,100000
2023-01-18 00:00:00,96871.32080000012,102441.20460000039,102252.28060000027,100000
2023-01-18 01:00:00,96871.32080000012,102441.20460000039,102252.28060000027,100000
2023-01-18 02:00:00,96871.32080000012,102441.20460000039,102252.28060000027,100000
2023-01-18 03:00:00,96871.32080000012,102441.20460000039,102252.28060000027,100000
2023-01-18 04:00:00,96642.01420000014,102441.20460000039,102252.28060000027,100000
2023-01-18 05:00:00,96642.01420000014,102441.20460000039,102252.28060000027,100000
2023-01-18 06:00:00,96642.01420000014,102441.20460000039,102252.28060000027,100000
2023-01-18 07:00:00,96642.01420000014,102793.8888000004,102604.96480000028,100000
2023-01-18 08:00:00,96642.01420000014,102793.8888000004,102604.96480000028,100000
2023-01-18 09:00:00,96642.01420000014,102744.49260000042,102555.56860000029,100000
2023-01-18 10:00:00,96642.01420000014,102744.49260000042,102555.56860000029,100000
2023-01-18 11:00:00,96642.01420000014,102744.49260000042,102555.56860000029,100000
2023-01-18 12:00:00,96460.67600000015,102744.49260000042,102555.56860000029,100000
2023-01-18 13:00:00,96460.67600000015,102744.49260000042,102555.56860000029,100000
2023-01-18 14:00:00,96460.67600000015,102771.08120000042,102582.1572000003,100000
2023-01-18 15:00:00,96460.67600000015,102771.08120000042,102582.1572000003,100000
2023-01-18 16:00:00,96460.67600000015,102771.08120000042,102582.1572000003,100000
2023-01-18 17:00:00,96460.67600000015,102771.08120000042,102582.1572000003,100000
2023-01-18 18:00:00,96460.67600000015,102653.64100000044,102464.71700000032,100000
2023-01-18 19:00:00,96460.67600000015,102653.64100000044,102464.71700000032,100000
2023-01-18 20:00:00,96374.27720000013,102653.64100000044,102464.71700000032,100000
2023-01-18 21:00:00,96374.27720000013,102531.20180000048,102368.28300000033,100000
2023-01-18 22:00:00,96374.27720000013,102531.20180000048,102368.28300000033,100000
2023-01-18 23:00:00,96374.27720000013,102494.77980000048,102331.86100000034,100000
2023-01-19 00:00:00,96374.27720000013,102494.77980000048,102331.86100000034,100000
2023-01-19 01:00:00,96374.27720000013,102494.77980000048,102331.86100000034,100000
2023-01-19 02:00:00,96374.27720000013,102353.3788000005,102190.46000000036,100000
2023-01-19 03:00:00,96374.27720000013,102269.98940000053,102107.07060000038,100000
2023-01-19 04:00:00,96374.27720000013,102118.61360000054,102107.07060000038,100000
2023-01-19 05:00:00,96374.27720000013,102118.61360000054,101853.6744000004,100000
2023-01-19 06:00:00,96374.27720000013,101879.22020000055,101853.6744000004,100000
2023-01-19 07:00:00,96374.27720000013,101879.22020000055,101853.6744000004,100000
2023-01-19 08:00:00,96374.27720000013,101879.22020000055,101853.6744000004,100000
2023-01-19 09:00:00,96374.27720000013,101879.22020000055,101853.6744000004,100000
2023-01-19 10:00:00,96374.27720000013,101534.84780000056,101509.3020000004,100000
2023-01-19 11:00:00,96374.27720000013,101534.84780000056,101509.3020000004,100000
2023-01-19 12:00:00,96374.27720000013,101534.84780000056,101281.93380000045,100000
2023-01-19 13:00:00,96374.27720000013,101215.4804000006,101281.93380000045,100000
2023-01-19 14:00:00,96374.27720000013,101215.4804000006,101281.93380000045,100000
2023-01-19 15:00:00,96374.27720000013,101215.4804000006,101281.93380000045,100000
2023-01-19 16:00:00,96374.27720000013,101215.4804000006,101281.93380000045,100000
2023-01-19 17:00:00,96374.27720000013,101215.4804000006,101281.93380000045,100000
2023-01-19 18:00:00,96374.27720000013,101215.4804000006,101281.93380000045,100000
2023-01-19 19:00:00,96374.27720000013,101215.4804000006,101281.93380000045,100000
2023-01-19 20:00:00,96374.27720000013,101215.4804000006,101281.93380000045,100000
2023-01-19 21:00:00,96374.27720000013,101215.4804000006,101281.93380000045,100000
2023-01-19 22:00:00,96374.27720000013,101215.4804000006,101281.93380000045,100000
2023-01-19 23:00:00,96374.27720000013,101215.4804000006,101281.93380000045,100000
2023-01-20 00:00:00,96374.27720000013,101215.4804000006,101281.93380000045,100000
2023-01-20 01:00:00,96374.27720000013,101215.4804000006,101388.48120000046,100000
2023-01-20 02:00:00,96374.27720000013,101215.4804000006,101388.48120000046,100000
2023-01-20 03:00:00,96374.27720000013,101554.9812000006,101317.90000000046,100000
2023-01-20 04:00:00,96374.27720000013,101554.9812000006,101317.90000000046,100000
2023-01-20 05:00:00,96374.27720000013,101554.9812000006,101317.90000000046,100000
2023-01-20 06:00:00,96374.27720000013,101554.9812000006,101317.90000000046,100000
2023-01-20 07:00:00,96374.27720000013,101554.9812000006,101317.90000000046,100000
2023-01-20 08:00:00,96374.27720000013,101554.9812000006,101317.90000000046,100000
2023-01-20 09:00:00,96374.27720000013,101695.4422000006,101458.36100000046,100000
2023-01-20 10:00:00,96500.80700000013,101695.4422000006,101458.36100000046,100000
2023-01-20 11:00:00,96500.80700000013,101695.4422000006,101458.36100000046,100000
2023-01-20 12:00:00,96500.80700000013,101695.4422000006,101458.36100000046,100000
2023-01-20 13:00:00,96500.80700000013,101695.4422000006,101458.36100000046,100000
2023-01-20 14:00:00,96500.80700000013,101695.4422000006,101458.36100000046,100000
2023-01-20 15:00:00,96500.80700000013,101695.4422000006,101458.36100000046,100000
2023-01-20 16:00:00,96500.80700000013,101695.4422000006,101458.36100000046,100000
2023-01-20 17:00:00,96500.80700000013,101695.4422000006,101458.36100000046,100000
2023-01-20 18:00:00,96500.80700000013,102170.83620000063,101933.75500000048,100000
2023-01-20 19:00:00,96500.80700000013,102170.83620000063,101933.75500000048,100000
2023-01-20 20:00:00,96500.80700000013,102170.83620000063,101933.75500000048,100000
2023-01-20 21:00:00,96500.80700000013,102170.83620000063,101933.75500000048,100000
2023-01-20 22:00:00,96500.80700000013,102170.83620000063,101933.75500000048,100000
2023-01-20 23:00:00,96500.80700000013,102170.83620000063,101933.75500000048,100000
2023-01-21 00:00:00,96500.80700000013,102170.83620000063,101933.75500000048,100000
2023-01-21 01:00:00,96395.16880000014,102170.83620000063,101933.75500000048,100000
2023-01-21 02:00:00,96395.16880000014,102170.83620000063,101933.75500000048,100000
2023-01-21 03:00:00,96395.16880000014,102170.83620000063,101933.75500000048,100000
2023-01-21 04:00:00,96395.16880000014,102170.83620000063,101933.75500000048,100000
2023-01-21 05:00:00,96395.16880000014,102170.83620000063,101933.75500000048,100000
2023-01-21 06:00:00,96395.16880000014,102170.83620000063,101933.75500000048,100000
2023-01-21 07:00:00,96395.16880000014,102170.83620000063,101933.75500000048,100000
2023-01-21 08:00:00,96395.16880000014,102170.83620000063,101933.75500000048,100000
2023-01-21 09:00:00,96395.16880000014,102170.83620000063,101933.75500000048,100000
2023-01-21 10:00:00,96395.16880000014,102170.83620000063,101933.75500000048,100000
2023-01-21 11:00:00,96395.16880000014,102170.83620000063,101933.75500000048,100000
2023-01-21 12:00:00,96395.16880000014,102170.83620000063,101933.75500000048,100000
2023-01-21 13:00:00,96395.16880000014,102170.83620000063,101933.75500000048,100000
2023-01-21 14:00:00,96395.16880000014,102170.83620000063,101933.75500000048,100000
2023-01-21 15:00:00,96395.16880000014,102170.83620000063,101933.75500000048,100000
2023-01-21 16:00:00,96395.16880000014,102170.83620000063,101933.75500000048,100000
2023-01-21 17:00:00,96395.16880000014,102170.83620000063,101933.75500000048,100000
2023-01-21 18:00:00,96395.16880000014,102170.83620000063,101933.75500000048,100000
2023-01-21 19:00:00,96395.16880000014,102170.83620000063,101933.75500000048,100000
